area_code,area,year,population,land_co2,agri_ch4,agri_n2o,agri_co2,production,harvest,yield
217,Togo,1964,1662.07,,24.6917,1.7145,1279.51,2725870.0,2578780.0,1157080.0
217,Togo,1965,1708.63,,26.2628,1.8196,1360.63,2851900.0,2847080.0,1155230.0
217,Togo,1966,1774.03,,26.629,1.8737,1393.44,3117680.0,3335270.0,1181510.0
217,Togo,1967,1855.44,,26.9121,1.8522,1390.68,2953770.0,2922090.0,1184010.0
217,Togo,1968,1945.78,,27.5646,1.9176,1430.76,3008240.0,2494050.0,1206870.0
217,Togo,1969,2034.91,,26.1093,1.819,1357.48,3080880.0,2007750.0,1218500.0
217,Togo,1970,2115.52,,27.7309,1.8941,1430.84,3396160.0,2282030.0,1226510.0
217,Togo,1971,2185.66,,25.6297,1.7913,1337.84,3520730.0,2227880.0,1186360.0
217,Togo,1972,2247.58,,29.5161,2.0168,1523.02,3187750.0,1700220.0,1227580.0
217,Togo,1973,2303.34,,29.5656,2.0547,1538.08,3275170.0,1845590.0,1251630.0
217,Togo,1974,2356.62,,30.8635,2.1423,1606.07,3150720.0,1638540.0,1255460.0
217,Togo,1975,2410.45,,33.1289,2.2897,1720.42,3234980.0,1670890.0,1255330.0
217,Togo,1976,2464.46,,33.3127,2.3078,1730.6,3076560.0,1751770.0,1214110.0
217,Togo,1977,2518.57,,33.0519,2.2466,1698.75,2960780.0,1806480.0,1136310.0
217,Togo,1978,2576.47,,33.8872,2.3694,1772.88,3314270.0,1992280.0,1207180.0
217,Togo,1979,2642.85,,32.1619,2.307,1707.99,3659670.0,2349540.0,1102150.0
217,Togo,1980,2720.84,,28.2461,1.9859,1482.6,3594160.0,2717060.0,1121770.0
217,Togo,1981,2812.04,,29.1227,2.0383,1521.93,3603480.0,2480200.0,1114410.0
217,Togo,1982,2915.07,,33.5695,2.3019,1737.04,3529280.0,2370720.0,1019550.0
217,Togo,1983,3026.24,,30.4647,2.1552,1603.69,3251230.0,2504500.0,1018210.0
217,Togo,1984,3140.24,,33.7871,2.4697,1819.74,3946720.0,2906900.0,1082150.0
217,Togo,1985,3252.99,,34.8847,2.6824,1929.4,3934840.0,2775480.0,1044960.0
217,Togo,1986,3364.02,,39.8514,2.9362,2162.12,3890990.0,2945470.0,1126000.0
217,Togo,1987,3474.08,,42.3015,3.1174,2295.93,3778180.0,3095370.0,1202260.0
217,Togo,1988,3581.93,,50.7084,3.8816,2807.33,4442940.0,3461780.0,1211770.0
217,Togo,1989,3686.37,,48.9306,3.946,2793.36,4794450.0,3585920.0,1213070.0
217,Togo,1990,3786.94,13435.2,82.0387,6.6115,4354.63,4914020.0,3777780.0,1234550.0
217,Togo,1991,3882.27,13435.2,75.2056,6.2791,4048.22,4553250.0,3488170.0,1168700.0
217,Togo,1992,3973.33,13435.2,67.8984,5.874,3705.48,4616300.0,3403230.0,1164010.0
217,Togo,1993,4064.93,13361.9,66.4068,5.806,3641.67,5437980.0,4238770.0,1334520.0
217,Togo,1994,4163.64,13435.2,65.6324,5.6991,3575.82,5405640.0,4539460.0,1324970.0
217,Togo,1995,4274.02,13361.9,59.569,5.3054,3278.91,5627260.0,4198340.0,1312750.0
217,Togo,1996,4398.24,13519.5,63.1444,5.5256,3520.72,6219550.0,5127310.0,1272320.0
217,Togo,1997,4534.55,13493.3,75.8942,6.2972,4071.11,6698150.0,4829740.0,1383500.0
217,Togo,1998,4679.02,13758.8,89.8837,7.5256,4769.0,6182360.0,4867530.0,1329880.0
217,Togo,1999,4825.7,13859.0,78.3544,6.54,4266.8,6831390.0,4541000.0,1356760.0
217,Togo,2000,4970.37,13460.5,84.1833,7.0602,4576.13,6535540.0,4420730.0,1316950.0
217,Togo,2001,5111.77,13186.6,79.5484,6.6542,4369.37,7006870.0,4475280.0,1332320.0
217,Togo,2002,5251.47,13206.1,90.1145,7.4207,4819.52,7073890.0,4564050.0,1351270.0
217,Togo,2003,5391.4,13154.2,87.4595,7.2251,4724.98,7216800.0,4631430.0,1328990.0
217,Togo,2004,5534.6,13194.7,78.1872,6.326,4245.1,7040440.0,4808200.0,1337660.0
217,Togo,2005,5683.27,13259.3,112.047,9.4856,6000.86,6859610.0,4392410.0,1373530.0
217,Togo,2006,5837.79,13043.7,92.5497,7.6294,5022.02,7254030.0,4666500.0,1403010.0
217,Togo,2007,5997.38,12985.6,86.1781,7.1321,4754.59,7302120.0,4649610.0,1437240.0
217,Togo,2008,6161.8,12986.5,91.474,7.3639,4909.09,7648010.0,4792180.0,1428700.0
217,Togo,2009,6330.47,13140.1,96.2878,8.0387,5287.44,8452370.0,4979500.0,1427840.0
217,Togo,2010,6502.95,12949.0,94.0608,8.0697,5304.49,8523000.0,5200810.0,1432760.0
217,Togo,2011,6679.28,13204.6,113.005,9.9804,6331.91,8941260.0,5340900.0,1444570.0
217,Togo,2012,6859.48,13133.2,106.003,8.4535,5803.84,9939930.0,6704170.0,1320550.0
217,Togo,2013,7042.95,13217.5,114.587,9.2333,6281.52,9344520.0,6977470.0,1311980.0
217,Togo,2014,7228.92,13169.9,109.941,8.5624,5957.12,10329200.0,7000640.0,1335030.0
217,Togo,2015,7416.8,13303.1,126.07,9.9968,6769.93,9695430.0,5842050.0,1340580.0
217,Togo,2016,7606.37,13208.9,119.637,9.921,6687.27,9812480.0,6309870.0,1327080.0
217,Togo,2017,7797.69,,120.769,9.7749,6604.45,10104600.0,6456150.0,1344550.0
217,Togo,2018,7990.93,,,,,,,
217,Togo,2019,8186.38,,,,,,,
217,Togo,2020,8384.29,,,,,,,
217,Togo,2021,8584.63,,,,,,,
217,Togo,2022,8787.33,,,,,,,
217,Togo,2023,8992.58,,,,,,,
217,Togo,2024,9200.53,,,,,,,
217,Togo,2025,9411.36,,,,,,,
217,Togo,2026,9625.07,,,,,,,
217,Togo,2027,9841.6,,,,,,,
217,Togo,2028,10060.9,,,,,,,
217,Togo,2029,10282.8,,,,,,,
217,Togo,2030,10507.2,,126.656,11.3642,7392.41,,,
217,Togo,2031,10734.1,,,,,,,
217,Togo,2032,10963.4,,,,,,,
217,Togo,2033,11194.8,,,,,,,
217,Togo,2034,11428.2,,,,,,,
217,Togo,2035,11663.3,,,,,,,
217,Togo,2036,11900.2,,,,,,,
217,Togo,2037,12138.5,,,,,,,
217,Togo,2038,12378.1,,,,,,,
217,Togo,2039,12618.9,,,,,,,
217,Togo,2040,12860.7,,,,,,,
217,Togo,2041,13103.3,,,,,,,
217,Togo,2042,13346.6,,,,,,,
217,Togo,2043,13590.5,,,,,,,
217,Togo,2044,13834.6,,,,,,,
217,Togo,2045,14078.7,,,,,,,
217,Togo,2046,14322.8,,,,,,,
217,Togo,2047,14566.7,,,,,,,
217,Togo,2048,14810.6,,,,,,,
217,Togo,2049,15054.4,,,,,,,
217,Togo,2050,15298.2,,157.927,15.0703,9667.78,,,
217,Togo,2051,15541.9,,,,,,,
217,Togo,2052,15785.5,,,,,,,
217,Togo,2053,16028.8,,,,,,,
217,Togo,2054,16271.6,,,,,,,
217,Togo,2055,16513.7,,,,,,,
217,Togo,2056,16755.0,,,,,,,
217,Togo,2057,16995.5,,,,,,,
217,Togo,2058,17235.2,,,,,,,
217,Togo,2059,17474.1,,,,,,,
217,Togo,2060,17712.2,,,,,,,
217,Togo,2061,17949.5,,,,,,,
217,Togo,2062,18185.9,,,,,,,
217,Togo,2063,18421.1,,,,,,,
217,Togo,2064,18655.0,,,,,,,
217,Togo,2065,18887.5,,,,,,,
217,Togo,2066,19118.4,,,,,,,
217,Togo,2067,19347.7,,,,,,,
217,Togo,2068,19575.1,,,,,,,
217,Togo,2069,19800.5,,,,,,,
217,Togo,2070,20023.8,,,,,,,
217,Togo,2071,20244.8,,,,,,,
217,Togo,2072,20463.5,,,,,,,
217,Togo,2073,20679.7,,,,,,,
217,Togo,2074,20893.3,,,,,,,
217,Togo,2075,21104.1,,,,,,,
217,Togo,2076,21312.1,,,,,,,
217,Togo,2077,21517.1,,,,,,,
217,Togo,2078,21719.1,,,,,,,
217,Togo,2079,21917.9,,,,,,,
217,Togo,2080,22113.5,,,,,,,
217,Togo,2081,22305.7,,,,,,,
217,Togo,2082,22494.6,,,,,,,
217,Togo,2083,22679.8,,,,,,,
217,Togo,2084,22861.3,,,,,,,
217,Togo,2085,23039.0,,,,,,,
217,Togo,2086,23212.7,,,,,,,
217,Togo,2088,23548.3,,,,,,,
217,Togo,2089,23710.4,,,,,,,
217,Togo,2090,23868.8,,,,,,,
217,Togo,2091,24023.5,,,,,,,
217,Togo,2092,24174.5,,,,,,,
217,Togo,2093,24321.7,,,,,,,
217,Togo,2094,24465.2,,,,,,,
217,Togo,2095,24604.8,,,,,,,
217,Togo,2096,24740.5,,,,,,,
217,Togo,2097,24872.5,,,,,,,
217,Togo,2098,25000.7,,,,,,,
217,Togo,2099,25125.4,,,,,,,
217,Togo,2100,25246.5,,,,,,,
218,Tokelau,1950,1.566,,,,,,,
218,Tokelau,1951,1.517,,,,,,,
218,Tokelau,1952,1.504,,,,,,,
218,Tokelau,1953,1.521,,,,,,,
218,Tokelau,1954,1.559,,,,,,,
218,Tokelau,1955,1.607,,,,,,,
218,Tokelau,1956,1.671,,,,,,,
218,Tokelau,1957,1.722,,,,,,,
218,Tokelau,1958,1.782,,,,,,,
218,Tokelau,1959,1.823,,,,,,,
218,Tokelau,1960,1.873,,,,,,,
218,Tokelau,1961,1.902,,0.0092,0.0002,0.2711,2235.0,922.0,660500.0
218,Tokelau,1962,1.935,,0.0092,0.0002,0.2735,2911.0,1222.0,674513.0
218,Tokelau,1963,1.953,,0.0066,0.0002,0.2099,1469.0,532.0,685500.0
218,Tokelau,1964,1.947,,0.0259,0.0005,0.7443,3602.0,1584.0,662722.0
218,Tokelau,1965,1.922,,0.0255,0.0004,0.7349,3274.0,1404.0,674361.0
218,Tokelau,1966,1.876,,0.0254,0.0004,0.731,2594.0,1074.0,684946.0
218,Tokelau,1967,1.818,,0.0254,0.0004,0.7301,2309.0,924.0,712722.0
218,Tokelau,1968,1.734,,0.0258,0.0004,0.7393,2501.0,1016.0,680500.0
218,Tokelau,1969,1.675,,0.0261,0.0005,0.7497,2498.0,1016.0,690134.0
218,Tokelau,1970,1.621,,0.0264,0.0005,0.7594,2541.0,1016.0,717532.0
218,Tokelau,1971,1.588,,0.0267,0.0005,0.7689,2599.0,1046.0,727166.0
218,Tokelau,1972,1.573,,0.0272,0.0006,0.7866,2428.0,958.0,698076.0
218,Tokelau,1973,1.573,,0.0279,0.0006,0.8045,2520.0,990.0,693834.0
218,Tokelau,1974,1.572,,0.0285,0.0006,0.8221,3871.0,1650.0,710500.0
218,Tokelau,1975,1.572,,0.0289,0.0006,0.8316,4234.0,1832.0,679730.0
218,Tokelau,1976,1.567,,0.0273,0.0006,0.7878,2421.0,932.0,674090.0
218,Tokelau,1977,1.556,,0.0274,0.0006,0.7901,1818.0,634.0,650500.0
218,Tokelau,1978,1.542,,0.0298,0.0006,0.86,1586.0,514.0,657642.0
218,Tokelau,1979,1.543,,0.0304,0.0006,0.8777,2193.0,814.0,664309.0
218,Tokelau,1980,1.553,,0.0312,0.0006,0.9039,2445.0,938.0,585500.0
218,Tokelau,1981,1.576,,0.0319,0.0006,0.9217,2687.0,1058.0,585500.0
218,Tokelau,1982,1.62,,0.0326,0.0006,0.9538,2945.0,1180.0,563166.0
218,Tokelau,1983,1.657,,0.0334,0.0006,0.9788,3070.0,1238.0,598834.0
218,Tokelau,1984,1.697,,0.0304,0.0006,0.8953,3076.0,1238.0,602834.0
218,Tokelau,1985,1.709,,0.0304,0.0006,0.8953,3203.0,1388.0,602801.0
218,Tokelau,1986,1.703,,0.0304,0.0006,0.8953,3330.0,1390.0,590406.0
218,Tokelau,1987,1.697,,0.0304,0.0006,0.8953,3580.0,1392.0,562783.0
218,Tokelau,1988,1.665,,0.0304,0.0006,0.8953,3707.0,1542.0,562500.0
218,Tokelau,1989,1.634,,0.0304,0.0006,0.8953,3838.0,1542.0,571170.0
218,Tokelau,1990,1.608,0.0,0.0304,0.0006,0.8953,3959.0,1556.0,545997.0
218,Tokelau,1991,1.578,0.0,0.0304,0.0006,0.8953,4128.0,1706.0,503721.0
218,Tokelau,1992,1.558,0.0,0.0304,0.0006,0.8953,4255.0,1856.0,501027.0
218,Tokelau,1993,1.535,0.0,0.0304,0.0006,0.8953,4380.0,1856.0,503186.0
218,Tokelau,1994,1.529,0.0,0.0304,0.0006,0.8953,4461.0,1877.0,504762.0
218,Tokelau,1995,1.517,0.0,0.0304,0.0006,0.8953,4549.0,1896.0,505930.0
218,Tokelau,1996,1.529,0.0,0.0304,0.0006,0.8953,4630.0,1914.0,507178.0
218,Tokelau,1997,1.547,0.0,0.0304,0.0006,0.8953,4706.0,1929.0,508513.0
218,Tokelau,1998,1.575,0.0,0.0304,0.0006,0.8953,4778.0,1936.0,509129.0
218,Tokelau,1999,1.574,0.0,0.0304,0.0006,0.8953,4845.0,1940.0,511143.0
218,Tokelau,2000,1.554,0.0,0.0304,0.0006,0.8953,4913.0,1943.0,512793.0
218,Tokelau,2001,1.503,0.0,0.0304,0.0006,0.8953,4978.0,1941.0,514907.0
218,Tokelau,2002,1.435,0.0,0.0304,0.0006,0.8953,4951.0,1900.0,516744.0
218,Tokelau,2003,1.351,0.0,0.0304,0.0006,0.8953,4889.0,1843.0,518578.0
218,Tokelau,2004,1.273,0.0,0.0304,0.0006,0.8953,5023.0,1865.0,520452.0
218,Tokelau,2005,1.208,0.0,0.0304,0.0006,0.8953,5095.0,1856.0,525370.0
218,Tokelau,2006,1.167,0.0,0.0304,0.0006,0.8953,5166.0,1845.0,525852.0
218,Tokelau,2007,1.141,0.0,0.0304,0.0006,0.8953,5248.0,1839.0,527265.0
218,Tokelau,2008,1.126,0.0,0.0304,0.0006,0.8953,5332.0,1834.0,526282.0
218,Tokelau,2009,1.126,0.0,0.0304,0.0006,0.8953,5423.0,1831.0,525167.0
218,Tokelau,2010,1.14,0.0,0.0304,0.0006,0.8953,5528.0,1836.0,519315.0
218,Tokelau,2011,1.151,0.0,0.0304,0.0006,0.8953,5616.0,1840.0,526905.0
218,Tokelau,2012,1.167,0.0,0.0304,0.0006,0.8953,5753.0,1840.0,533383.0
218,Tokelau,2013,1.187,0.0,0.0304,0.0006,0.8953,5753.0,1840.0,533383.0
218,Tokelau,2014,1.219,0.0,0.0304,0.0006,0.896,5776.0,1840.0,533636.0
218,Tokelau,2015,1.252,0.0,0.0304,0.0006,0.896,4899.0,633.0,516934.0
218,Tokelau,2016,1.282,0.0,0.0304,0.0006,0.896,5008.0,636.0,518174.0
218,Tokelau,2017,1.3,,0.0304,0.0006,0.8953,5037.0,633.0,519040.0
218,Tokelau,2018,1.319,,,,,,,
218,Tokelau,2019,1.34,,,,,,,
218,Tokelau,2020,1.357,,,,,,,
218,Tokelau,2021,1.373,,,,,,,
218,Tokelau,2022,1.377,,,,,,,
218,Tokelau,2023,1.384,,,,,,,
218,Tokelau,2024,1.393,,,,,,,
218,Tokelau,2025,1.4,,,,,,,
218,Tokelau,2026,1.412,,,,,,,
218,Tokelau,2027,1.425,,,,,,,
218,Tokelau,2028,1.434,,,,,,,
218,Tokelau,2029,1.44,,,,,,,
218,Tokelau,2030,1.444,,0.0468,0.001,1.4068,,,
218,Tokelau,2031,1.458,,,,,,,
218,Tokelau,2032,1.463,,,,,,,
218,Tokelau,2033,1.468,,,,,,,
218,Tokelau,2034,1.47,,,,,,,
218,Tokelau,2035,1.476,,,,,,,
218,Tokelau,2036,1.482,,,,,,,
218,Tokelau,2037,1.484,,,,,,,
218,Tokelau,2038,1.495,,,,,,,
218,Tokelau,2039,1.5,,,,,,,
218,Tokelau,2040,1.502,,,,,,,
218,Tokelau,2041,1.508,,,,,,,
218,Tokelau,2042,1.51,,,,,,,
218,Tokelau,2043,1.519,,,,,,,
218,Tokelau,2044,1.524,,,,,,,
218,Tokelau,2045,1.534,,,,,,,
218,Tokelau,2046,1.54,,,,,,,
218,Tokelau,2047,1.547,,,,,,,
218,Tokelau,2048,1.555,,,,,,,
218,Tokelau,2049,1.555,,,,,,,
218,Tokelau,2050,1.562,,0.0658,0.0016,2.0108,,,
218,Tokelau,2051,1.566,,,,,,,
218,Tokelau,2052,1.569,,,,,,,
218,Tokelau,2053,1.572,,,,,,,
218,Tokelau,2054,1.58,,,,,,,
218,Tokelau,2055,1.583,,,,,,,
218,Tokelau,2056,1.589,,,,,,,
218,Tokelau,2057,1.593,,,,,,,
218,Tokelau,2058,1.591,,,,,,,
218,Tokelau,2059,1.595,,,,,,,
218,Tokelau,2060,1.604,,,,,,,
218,Tokelau,2061,1.606,,,,,,,
218,Tokelau,2062,1.61,,,,,,,
218,Tokelau,2063,1.611,,,,,,,
218,Tokelau,2064,1.617,,,,,,,
218,Tokelau,2065,1.616,,,,,,,
218,Tokelau,2066,1.618,,,,,,,
218,Tokelau,2067,1.618,,,,,,,
218,Tokelau,2068,1.62,,,,,,,
218,Tokelau,2069,1.619,,,,,,,
218,Tokelau,2070,1.612,,,,,,,
218,Tokelau,2071,1.613,,,,,,,
218,Tokelau,2072,1.616,,,,,,,
218,Tokelau,2073,1.617,,,,,,,
218,Tokelau,2074,1.618,,,,,,,
218,Tokelau,2075,1.614,,,,,,,
218,Tokelau,2076,1.611,,,,,,,
218,Tokelau,2077,1.61,,,,,,,
218,Tokelau,2078,1.609,,,,,,,
218,Tokelau,2079,1.606,,,,,,,
218,Tokelau,2080,1.605,,,,,,,
218,Tokelau,2081,1.601,,,,,,,
218,Tokelau,2082,1.594,,,,,,,
218,Tokelau,2083,1.592,,,,,,,
218,Tokelau,2084,1.586,,,,,,,
218,Tokelau,2085,1.583,,,,,,,
218,Tokelau,2086,1.577,,,,,,,
218,Tokelau,2087,1.569,,,,,,,
218,Tokelau,2088,1.567,,,,,,,
218,Tokelau,2089,1.559,,,,,,,
218,Tokelau,2090,1.56,,,,,,,
218,Tokelau,2091,1.553,,,,,,,
218,Tokelau,2092,1.545,,,,,,,
218,Tokelau,2093,1.541,,,,,,,
218,Tokelau,2094,1.536,,,,,,,
218,Tokelau,2095,1.53,,,,,,,
218,Tokelau,2096,1.524,,,,,,,
218,Tokelau,2097,1.516,,,,,,,
218,Tokelau,2098,1.512,,,,,,,
218,Tokelau,2099,1.508,,,,,,,
218,Tokelau,2100,1.496,,,,,,,
219,Tonga,1950,47.22,,,,,,,
219,Tonga,1951,49.315,,,,,,,
219,Tonga,1952,51.17,,,,,,,
219,Tonga,1953,52.783,,,,,,,
219,Tonga,1954,54.15,,,,,,,
219,Tonga,1955,55.323,,,,,,,
219,Tonga,1956,56.366,,,,,,,
219,Tonga,1957,57.387,,,,,,,
219,Tonga,1958,58.508,,,,,,,
219,Tonga,1959,59.873,,,,,,,
219,Tonga,1960,61.601,,,,,,,
219,Tonga,1961,63.745,,1.1588,0.0319,38.2641,333116.0,60367.0,1343540.0
219,Tonga,1962,66.259,,1.4446,0.0368,46.2753,307760.0,58092.0,1417000.0
219,Tonga,1963,69.005,,1.4884,0.0393,48.3398,330480.0,57849.0,1433650.0
219,Tonga,1964,71.757,,1.4501,0.0384,47.1014,324954.0,61266.0,1408790.0
219,Tonga,1965,74.362,,1.4236,0.0362,45.5166,331302.0,60201.0,1456920.0
219,Tonga,1966,76.779,,1.6836,0.0412,53.0368,364982.0,62270.0,1511160.0
219,Tonga,1967,79.052,,1.4922,0.0384,47.8757,375876.0,63233.0,1561770.0
219,Tonga,1968,81.097,,1.6196,0.0424,52.2798,345893.0,61913.0,1571230.0
219,Tonga,1969,82.877,,1.708,0.0441,54.9003,354547.0,60527.0,1550510.0
219,Tonga,1970,84.369,,1.8414,0.047,58.9103,315476.0,59049.0,1501380.0
219,Tonga,1971,85.518,,1.7318,0.0448,55.7598,325965.0,60244.0,1490870.0
219,Tonga,1972,86.347,,1.7287,0.0453,55.9301,355620.0,62200.0,1491130.0
219,Tonga,1973,86.988,,2.074,0.0529,66.4279,333465.0,62926.0,1454490.0
219,Tonga,1974,87.609,,2.262,0.056,71.5106,357540.0,63327.0,1505070.0
219,Tonga,1975,88.348,,2.7212,0.0726,88.5641,380085.0,63733.0,1568840.0
219,Tonga,1976,89.254,,3.1558,0.0799,100.536,370947.0,64006.0,1580130.0
219,Tonga,1977,90.295,,3.6584,0.0906,115.541,354139.0,63948.0,1581270.0
219,Tonga,1978,91.364,,4.7103,0.1197,150.326,304264.0,60384.0,1492940.0
219,Tonga,1979,92.3,,4.7672,0.1214,152.296,301588.0,60224.0,1546200.0
219,Tonga,1980,93.007,,4.8532,0.1238,155.155,328782.0,67024.0,1511940.0
219,Tonga,1981,93.453,,5.586,0.1412,177.874,316236.0,65744.0,1505460.0
219,Tonga,1982,93.681,,4.9882,0.1301,160.708,245672.0,49130.0,1491700.0
219,Tonga,1983,93.774,,4.02,0.1048,129.428,249578.0,51092.0,1511640.0
219,Tonga,1984,93.842,,3.4436,0.096,113.982,250988.0,55696.0,1512860.0
219,Tonga,1985,93.953,,4.1886,0.1181,139.132,240301.0,55421.0,1604400.0
219,Tonga,1986,94.145,,4.4444,0.118,144.126,263669.0,58726.0,1628040.0
219,Tonga,1987,94.384,,5.0326,0.1315,162.15,231546.0,50057.0,1647140.0
219,Tonga,1988,94.667,,5.4978,0.1407,175.607,213982.0,45556.0,1636540.0
219,Tonga,1989,94.929,,4.9208,0.1335,161.132,215475.0,43730.0,1663650.0
219,Tonga,1990,95.153,0.0,4.4922,0.118,145.0,212519.0,42155.0,1609590.0
219,Tonga,1991,95.333,0.0,4.4964,0.118,145.069,214751.0,46950.0,1720640.0
219,Tonga,1992,95.496,0.0,4.6758,0.123,151.184,216012.0,46803.0,1656390.0
219,Tonga,1993,95.644,0.0,4.6396,0.1219,150.017,286898.0,56657.0,1696240.0
219,Tonga,1994,95.833,0.0,4.5146,0.1192,146.194,253602.0,52228.0,1623440.0
219,Tonga,1995,96.076,0.0,4.2113,0.1148,138.072,222862.0,48422.0,1601080.0
219,Tonga,1996,96.369,0.0,4.2396,0.1159,139.138,221018.0,47888.0,1600570.0
219,Tonga,1997,96.725,0.0,4.2294,0.1152,138.58,214538.0,48131.0,1606470.0
219,Tonga,1998,97.135,0.0,4.2294,0.1152,138.58,199796.0,48024.0,1603730.0
219,Tonga,1999,97.591,0.0,4.3295,0.1194,142.603,193434.0,51297.0,1583350.0
219,Tonga,2000,98.082,0.0,4.4592,0.1239,147.337,196057.0,51834.0,1557130.0
219,Tonga,2001,98.611,0.0,4.4534,0.1239,147.202,193801.0,50908.0,1589850.0
219,Tonga,2002,99.184,0.0,4.4534,0.1251,147.764,202446.0,51939.0,1582910.0
219,Tonga,2003,99.789,0.0,4.4534,0.2805,220.011,198368.0,51519.0,1582200.0
219,Tonga,2004,100.406,0.0,4.4534,0.1557,162.017,198043.0,51452.0,1584880.0
219,Tonga,2005,101.041,0.0,4.4534,0.1459,157.389,197956.0,50014.0,1598360.0
219,Tonga,2006,101.689,-1026.67,4.4534,0.1365,153.091,219719.0,58391.0,1603900.0
219,Tonga,2007,102.357,-1026.67,4.4718,0.1254,148.279,307089.0,60138.0,1684940.0
219,Tonga,2008,103.005,-953.333,4.472,0.1294,150.155,298072.0,59831.0,1674800.0
219,Tonga,2009,103.604,-1026.67,4.4719,0.3072,232.808,296176.0,61916.0,1666070.0
219,Tonga,2010,104.137,-1026.67,4.4776,0.2588,210.451,292493.0,62305.0,1668000.0
219,Tonga,2011,104.577,0.0,4.4718,0.1504,159.92,289977.0,61036.0,1681240.0
219,Tonga,2012,104.951,0.0,4.5312,0.2447,204.923,281307.0,60037.0,1648350.0
219,Tonga,2013,105.328,0.0,4.5546,0.2524,208.964,283792.0,59233.0,1696380.0
219,Tonga,2014,105.782,0.0,4.5848,0.1304,152.878,286967.0,58662.0,1748410.0
219,Tonga,2015,106.364,0.0,4.6134,0.1319,154.086,267856.0,38780.0,1710240.0
219,Tonga,2016,107.122,0.0,4.5897,0.1336,154.494,263874.0,38525.0,1725930.0
219,Tonga,2017,108.02,,4.5919,0.1342,154.838,266637.0,38679.0,1738360.0
219,Tonga,2018,109.008,,,,,,,
219,Tonga,2019,110.041,,,,,,,
219,Tonga,2020,111.037,,,,,,,
219,Tonga,2021,111.993,,,,,,,
219,Tonga,2022,112.933,,,,,,,
219,Tonga,2023,113.867,,,,,,,
219,Tonga,2024,114.81,,,,,,,
219,Tonga,2025,115.793,,,,,,,
219,Tonga,2026,116.806,,,,,,,
219,Tonga,2027,117.838,,,,,,,
219,Tonga,2028,118.902,,,,,,,
219,Tonga,2029,119.967,,,,,,,
219,Tonga,2030,121.055,,6.089,0.1818,206.43,,,
219,Tonga,2031,122.155,,,,,,,
219,Tonga,2032,123.261,,,,,,,
219,Tonga,2033,124.378,,,,,,,
219,Tonga,2034,125.489,,,,,,,
219,Tonga,2035,126.596,,,,,,,
219,Tonga,2036,127.696,,,,,,,
219,Tonga,2037,128.778,,,,,,,
219,Tonga,2038,129.848,,,,,,,
219,Tonga,2039,130.889,,,,,,,
219,Tonga,2040,131.906,,,,,,,
219,Tonga,2041,132.874,,,,,,,
219,Tonga,2042,133.812,,,,,,,
219,Tonga,2043,134.714,,,,,,,
219,Tonga,2044,135.575,,,,,,,
219,Tonga,2045,136.387,,,,,,,
219,Tonga,2046,137.164,,,,,,,
219,Tonga,2047,137.901,,,,,,,
219,Tonga,2048,138.595,,,,,,,
219,Tonga,2049,139.268,,,,,,,
219,Tonga,2050,139.926,,7.8838,0.2313,264.779,,,
219,Tonga,2051,140.567,,,,,,,
219,Tonga,2052,141.193,,,,,,,
219,Tonga,2053,141.825,,,,,,,
219,Tonga,2054,142.441,,,,,,,
219,Tonga,2055,143.068,,,,,,,
219,Tonga,2056,143.692,,,,,,,
219,Tonga,2057,144.319,,,,,,,
219,Tonga,2058,144.955,,,,,,,
219,Tonga,2059,145.594,,,,,,,
219,Tonga,2060,146.232,,,,,,,
219,Tonga,2061,146.882,,,,,,,
219,Tonga,2062,147.533,,,,,,,
219,Tonga,2063,148.183,,,,,,,
219,Tonga,2064,148.821,,,,,,,
219,Tonga,2065,149.465,,,,,,,
219,Tonga,2066,150.094,,,,,,,
219,Tonga,2067,150.715,,,,,,,
219,Tonga,2068,151.316,,,,,,,
219,Tonga,2069,151.902,,,,,,,
219,Tonga,2070,152.465,,,,,,,
219,Tonga,2071,153.005,,,,,,,
219,Tonga,2072,153.521,,,,,,,
219,Tonga,2073,154.007,,,,,,,
219,Tonga,2074,154.462,,,,,,,
219,Tonga,2075,154.888,,,,,,,
219,Tonga,2076,155.284,,,,,,,
219,Tonga,2077,155.645,,,,,,,
219,Tonga,2078,155.967,,,,,,,
219,Tonga,2079,156.262,,,,,,,
219,Tonga,2080,156.528,,,,,,,
219,Tonga,2081,156.774,,,,,,,
219,Tonga,2082,156.989,,,,,,,
219,Tonga,2083,157.177,,,,,,,
219,Tonga,2084,157.347,,,,,,,
219,Tonga,2085,157.486,,,,,,,
219,Tonga,2086,157.617,,,,,,,
219,Tonga,2087,157.734,,,,,,,
219,Tonga,2088,157.825,,,,,,,
219,Tonga,2089,157.914,,,,,,,
219,Tonga,2090,157.986,,,,,,,
219,Tonga,2091,158.048,,,,,,,
219,Tonga,2092,158.103,,,,,,,
219,Tonga,2093,158.15,,,,,,,
219,Tonga,2094,158.189,,,,,,,
219,Tonga,2095,158.212,,,,,,,
219,Tonga,2096,158.236,,,,,,,
219,Tonga,2097,158.238,,,,,,,
219,Tonga,2098,158.243,,,,,,,
219,Tonga,2099,158.234,,,,,,,
219,Tonga,2100,158.212,,,,,,,
220,Trinidad and Tobago,1950,645.635,,,,,,,
220,Trinidad and Tobago,1951,658.833,,,,,,,
220,Trinidad and Tobago,1952,675.741,,,,,,,
